Neighbourhood,Neighbourhood Latitude,Neighbour Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Id,Reviews,User Id,Likes
Boston,51.5073219,-0.1276474,Lao Café,51.509986718619700,-0.12489118487561100,Asian Restaurant,587d3e83409f5656d28dbc50,Bad,1a21ab1c498e411929349f40,41
Boston,51.5073219,-0.1276474,Flat Iron,51.51084146746030,-0.12409270211070800,Steakhouse,565ca96e498e87528d10e88c,"Amazing affordable steak! Walk in, sit & you’ll be eating tasty steak within mins! Simple menu. Free popcorn on arrival. Free ice cream on departure! Would highly recommend 👍",59b2df4409e28348676e20d1,567
Boston,51.5073219,-0.1276474,Ippudo,51.50807119396700,-0.1236916747926460,Ramen Restaurant,5a57578801235862f857e3dd,"Incredibly tasty soup, so fresh. The modern take on ramen was deliciously",5bc6f440c0f163002cc12bc1,22
Boston,51.5073219,-0.1276474,Rochelle Canteen at ICA,51.506258,-0.13064,English Restaurant,59d924eec5b11c68d7c587f1,"Casual foodie hangout with a student vibe, set inside the ICA. English cuisine using high quality produce. Best dishes were the cured sea bream (like cerviche) and blood orange posset (dessert).",5a805f712bf9a963bd76529e,13
Boston,51.5073219,-0.1276474,Machiya,51.50941255457630,-0.13199435784734600,Japanese Restaurant,58d56c4d24ca6a01658bf768,"The food was delicious, authentic Japanese, and great value! Defiantly try the mince chicken skewers and the beef curry 🍛",58f4f7b57247501d3aa006cf,63
Boston,51.5073219,-0.1276474,Smith & Wollensky,51.50955719454380,-0.12224099129849200,Steakhouse,55898f7f498ed8423fc28c60,"They offer 9 different varieties of Bloody Mary for brunch every weekend, including an extra spicy chili version served with coconut milk on the side 😊😉#TryAtYourOwnRisk",58729b6c7220e61ff5a6df96,88
Boston,51.5073219,-0.1276474,Koshari Street,51.51088902484120,-0.12700505770054700,African Restaurant,513e0ecb19a9252224b6cb00,"Authentic  and Healthy Egyptian ""fast food"". The hot option is not that spicy and the desserts are very good. Recommended for anyone visiting London.",54e50cad498e61cf48b54c87,135
Boston,51.5073219,-0.1276474,Sticks'n'Sushi,51.511038,-0.123655,Sushi Restaurant,527bee27498e2ccd501fe6dc,Very long queue on Saturday nights. Make sure to book in advance.,590763fd35dfa763d5f7d54c,771
Boston,51.5073219,-0.1276474,Imperial Treasure Fine Chinese Cuisine,51.507935,-0.13297655,Chinese Restaurant,5c05916b340a58002ce80c2d,"Feeling like a football star with the gold Steamed Lobster Dim Sum, quite good, will be back for Lunch (more choice at lunch for Dim Sum) or a quick bite at the Bar which also has a nice nibbles menu.",5c5c10c8d1a402002c476670,10
Boston,51.5073219,-0.1276474,Santa Nata,51.511016,-0.12626,Bakery,5d0f584b67226600232f0011,Obviously the Pastel de Nata here are amazing as it is the main thing they do!! Coffee nice to though.,5d76b25e8fc1df000606b021,23
Boston,51.5073219,-0.1276474,Chipotle Mexican Grill,51.5107927,-0.1271657,Mexican Restaurant,500461f5e4b077d3511615ff,Great place to go for a quick meal. The naked burrito is great choice of you want to be more healthy. The chicken filling is very tasty. Very friendly service here.,56af4e45498e0938e498c932,171
Boston,51.5073219,-0.1276474,Byron,51.5088708918852,-0.13169854232785400,Burger Joint,4d9ff9351ef7594157b9ec0f,"Good, reliable Byron. The burgers are tasty, and the sides plentiful. There is seating inside & outside on nice days. Staff are friendly, though service can be a bit slow.",57988349498ef0908a8fa8a1,200
Boston,51.5073219,-0.1276474,Cafe Nuvo,51.511088191045200,-0.12643562727342900,Café,4e11753eb0fbfef99b921f9d,"One of the best little cafe' / coffee shops i have ever been to, all the food is amazing and the service so friendly, love this place!",4eb2a476f9f438748151bf6f,5
Boston,51.5073219,-0.1276474,Wok to Walk,51.51160950457310,-0.12775868911232100,Noodle House,5087fd05e4b0e363060d91b6,"The peanut sauce is excellent, love egg noodles with duck. Very generous and filling portions. They prepare the food in a wok directly in front of you after you order.",54743281498e5e9550da2a82,78
Boston,51.5073219,-0.1276474,Condesa,51.510720125837000,-0.12322474758450200,Spanish Restaurant,5082bd6ae4b0ac00f5a1f916,Finally a place where you can drink great Mezcal as Alipus and Los danzantes. Avoid the turist places around Covent garden and come here.,5281124911d23492422856b7,46
Boston,51.5073219,-0.1276474,Salt 'n Pepper,51.50947971393240,-0.12996822382063700,Pakistani Restaurant,523a0028498e49dca8b0ce5a,"Looking for a breakfast with a difference? Try the Fish Green Coriander. These guys have  been cooking since 1976, so they know what they're doing.",53ee34d4498e706063e8dbe0,26
Boston,51.5073219,-0.1276474,Porterhouse,51.510410348147800,-0.12365279822477300,Irish Pub,4ac518c3f964a5203ca420e3,"great place with lots of beers from all over the world! quite place during Sunday,nice burgers and good service! the menu for the beers is like a book! definetly will go there again!",53419691498ec9e627ab5bb1,865
Boston,51.5073219,-0.1276474,Frenchie,51.51090792982200,-0.12403516982483500,French Restaurant,565f2b25498e7f70c2c77fa6,Loved every mouthful! Pre theatre menu has so many tasty options and you don't feel rushed. The pork belly and sea bream tartare were superb but don't leave without having a bacon scone!,5a3af3204aa3f80e8b43176a,72
Boston,51.5073219,-0.1276474,Paul,51.5112259688943,-0.12499956883227700,Bakery,4ae5eb63f964a52029a321e3,"Me favourite Paul! There are many tables inside, it's very cozy and you should go for the afternoon tea, it's very affordable or my all-time favourite carrot cake :)",54d92a21498ed9e900dd2837,177
Boston,51.5073219,-0.1276474,Burger & Lobster,51.51102851149560,-0.13160520075271600,Seafood Restaurant,57a789e2498e4d560db2355a,One of my favorite restaurants in London. Lobster rolls is to die for🍴😋,57e3285b498e0ed6ce51dacf,225
Boston,51.5073219,-0.1276474,Comptoir Libanais,51.50899078207780,-0.1322925718884670,Lebanese Restaurant,590a0d720d8a0f6263210bce,Lamb tagine with cous cous!,5a6cc49b25fb7b4f2fd66633,8
Boston,51.5073219,-0.1276474,Pizza Pilgrims,51.511562,-0.12655,Pizza Place,573f7009498e246febbe7765,"My god that's a revelation. Affordable price concerning the location, immaculate taste and my oh my, great quality and great service. A little gem",57df6498cd104ad3b7c4a37f,86
Boston,51.5073219,-0.1276474,Sartori,51.511784,-0.128021,Italian Restaurant,4cf551dec9af6dcbca23b17f,You could taste how fresh the ingredients were and everything was flavoured to perfection! A hidden gem ; Italian fanatics must pay a visit!,53e8d2a9498e2218fc95b9a5,320
Boston,51.5073219,-0.1276474,Aquavit,51.50881211010980,-0.13333485692507000,Modern European Restaurant,5834983c739d8554fbc51d09,"With its beautifully designed interiors and interesting food options, this relaxed and beautiful London outpost of two-starred Michelin restaurant Aquavit New York is definitely worth a visit.",583b015fcf11d42441f10958,76
Boston,51.5073219,-0.1276474,Haidilao Hot Pot,51.510303,-0.132679,Chinese Restaurant,5cc48367fe37400039593efc,I loved this place! The food es delicious! I recommend it 💯,5da1fe7d78a48100063b638d,10
Boston,51.5073219,-0.1276474,Avobar,51.51093239619860,-0.12417137433958200,Café,5a980f5525fb7b3fa53154b0,"Incredible! Sweet potato toast, avocado toast, gluten-free, sugar-free and dairy-free options. Perfect for paleo or vegans, big portions. Avocado brownie amazing, pulled pork burger incredible!",5ad231cf9ef8ef55b0f089c8,40
Boston,51.5073219,-0.1276474,Shoryu Ramen,51.508390261286400,-0.13355114159129400,Ramen Restaurant,509a4489e4b0dbacebfd68b2,"Kotteri Hakata Tonkotsu with extra pork  and Kimchi👍 Their steamed buns are also good, bbq pork or gluten free chicken. Go for hard noodles - that's the most authentic way (and tastiest too!).",5769db90498e40bf756ac65c,472
Boston,51.5073219,-0.1276474,Ikoyi London,51.50929083920640,-0.13299251310836800,African Restaurant,596e6459acb00b400da00fb7,Such amazing spices and sauces on all the dishes creating very unique flavors.,5aa1c5d20802d4534d82996f,36
Boston,51.5073219,-0.1276474,Shake Shack Leicester Square,51.510498,-0.1316948,Burger Joint,58382f64424f93797160eb70,Not as good as expected. Meat being a bit dry. Hard to believe this is said to be the most delicious burger in New York on Bourdain's program.,596f640c4420d809d066e9df,206
Boston,51.5073219,-0.1276474,Duck & Waffle Local,51.50952433874560,-0.13285521411624400,English Restaurant,58ffade2c5b11c2a55e69226,"So so good. We tried the duck and waffle (best order), truffle polenta (good), the duck donut (nice filling but meh sauce), fries (nice). Great service, too. احلى شي عندهم البط والوافل مررة لذيذ يسوى.",5a55fe34f427de74e4746cc8,79
Boston,51.5073219,-0.1276474,Farzi Cafe,51.508403,-0.132205,Indian Restaurant,5c13c53e9d7468002cc40fc6,They should increase their portion of dal chawal arancini. It is too good. A global twist to traditional Indian recipes. The chain is hugely popular in India as well.,5d089c4e0fa8de0023429a4b,21
Boston,51.5073219,-0.1276474,St James's Café,51.503997741566900,-0.13138982960733800,Café,58b58c0c11742034679eb5e3,"Good choice of hot and cold food, and great views of course!",59cbca26dd70c557ab9ced9e,38
Boston,51.5073219,-0.1276474,Big Easy Bar.B.Q & Crabshack,51.5104935830834,-0.12297161525722,American Restaurant,530b25ac498e6152fc91c99d,Definitely one of the best bbq place in London. The pulled pork sandwich is amazing. Avoid starters as I believe they're not so great. Meat is the way to go! Swap the fries for the beans,5612c889498e5885e11c9b09,413
Boston,51.5073219,-0.1276474,Steak & Co.,51.509327624929600,-0.13227977532865200,Steakhouse,58557abc2ec3647ab92e42d1,Las Costillas de Cerdo Excelentes!!!,5b1f9621838e59002cbe3a2e,17
Boston,51.5073219,-0.1276474,Woodlands Restaurant,51.50960054761270,-0.13178168153152400,Indian Restaurant,4ac518dbf964a520f5a820e3,"Vegetarian and authentic South Indian specialities, quite good. Quite busy with ""slow"" service. Go for the food, not the ambiance.",583eac0e040d53756b25bc2b,32
Boston,51.5073219,-0.1276474,Spaghetti House,51.508592077526900,-0.13191928314996000,Italian Restaurant,4ae204bdf964a520d88921e3,Try the caprino salad with the garlic bread and a glass of wine!  Excellent!,51a64ff4498e44f2e916ea51,39
Boston,51.5073219,-0.1276474,Mitsukoshi Restaurant,51.508815312939700,-0.1340883431810100,Japanese Restaurant,4f2e7676e4b007725b76d315,Classic and outstanding asian place. It worths the reservation. Good attention and quality. Tasty and creative sushi.,50662623e4b064a76c03cdf9,4
Boston,51.5073219,-0.1276474,Yori,51.509441994176100,-0.13192421065409300,Korean Restaurant,5093fabde4b0f94e03b4bf27,The grilled vegetarian gyozo dumplings are delicious as too are the seaweed rolls - which we were debating getting - but then loved when they arrived! Great and friendly service.,520fa7ac11d299f09a6c14c0,46
Boston,51.5073219,-0.1276474,Pret A Manger,51.508138201659700,-0.13318006194747400,Sandwich Place,4bfe7b5ae529c928db61bc8c,Big PM very close to Piccadilly Circus.  Relatively quiet and less crowded,54d64324498e44673964f881,95
Boston,51.5073219,-0.1276474,San Carlo,51.508757,-0.13385,Italian Restaurant,5b3000ac492814002cc4af47,"Service was great. Pistachio cake was tasty, a tad heavy. Comes with delicious ice cream.",5c192f53419a9e002c08efda,10
Boston,51.5073219,-0.1276474,Pret A Manger,51.50955267750410,-0.1328240178479210,Sandwich Place,4ba37f06f964a520174238e3,"Seconding Matthew, a very very friendly Pret. I have had my coffee on the house many times because I had to wait due to a queue. Small outlet but run by an enthusiastic and friendly bunch of people.",5182521c498edbbf7ef4c689,9
Boston,51.5073219,-0.1276474,Bilbao Berria,51.508141366342400,-0.13325923996039400,Tapas Restaurant,52f0e838498ef0662b13108a,"One area is devoted to casual pintxos, tapas and Spanish wines by the glass; the other is a more formal space offering top-end Basque specialities. Try the salt cod fritters with alioli and lemon.",550fec68498e003a0b22f866,27
Boston,51.5073219,-0.1276474,VietCafe,51.50908955946620,-0.13231927162373300,Vietnamese Restaurant,5318aacd498e4ec4c9fa6ef3,Really nice brisket pho. Tasty broth and loaded with toppings. Best (only) pho i’ve ever had in London. Would recommend though.,5aab4689c036354a41448655,22
Boston,51.5073219,-0.1276474,Rose Bakery,51.50927467973290,-0.1318157646754010,Café,57223844498e920d5531cb00,Tasty breakfasts and top notch cakes. Quiet sometimes which is good.,5c0c405678782c002ca41be3,7
Boston,51.5073219,-0.1276474,PizzaExpress,51.5094695363257,-0.13231546068982400,Pizza Place,4b58dd13f964a5207c6f28e3,Good pizza. Romana type is recommended. Value price ratio is reasonable,54d3c946498e93905ea90a7e,46
Boston,51.5073219,-0.1276474,Orsini,51.509209,-0.130445,Sandwich Place,4bb1f7e9f964a5205aae3ce3,Great sandwich and pasta bar! Affordable and friendly staff - they will remember you and your order! Try the chicken escalope!,5a9fff7f3ba7671903f637cf,6
Boston,51.5073219,-0.1276474,Garfunkel's,51.507429,-0.1296531,Restaurant,4cf04b296c29236a42a75ea2,"Breakfast was better than I expected. Completely cleaned the plate. Orange Juice was definitely fresh. Waiters polite and welcoming. Would definitely go back again. Also, only £5 for a Full English.",56dc2dad498e10acbe1a388f,69
Boston,51.5073219,-0.1276474,Andalucia,51.5093908545624,-0.13210342005157600,Tapas Restaurant,4c4b03939e6dbe9a3b1c690b,"Ambiente legal, garçonetes atenciosas e comida boa. Destaco a entrada Tortilha Espanhola. Os pratos principais e as sobremesas poderiam ser um pouquinho mais bem servidos.",5a78ae671f7440067a295e73,14
Boston,51.5073219,-0.1276474,Cafe Spreads,51.50693416942080,-0.1334207482586660,Café,4c2876f2360cef3b1913bedc,Salt beef. Get it.,4f0eec87e4b050cad0b2b2bb,4
Boston,51.5073219,-0.1276474,Proper Hamburgers,51.508720939264000,-0.13207603335102400,Burger Joint,4e734273d22d2fd3143439f8,Super nice waitress. Taste food. What else could you want?,5620ea17498eb09ffa46235e,7
Boston,51.5073219,-0.1276474,Planet Hollywood,51.509066320099400,-0.13257354497909500,American Restaurant,4ac518b9f964a520b1a120e3,Hollywood Club Sandwich was great! Staff is very friendly and tries their best to accommodate any allergies or food intolerance you may have. We felt very welcome – and the atmosphere was fantastic!,5a486da0065ef506d27f51b2,165
Boston,51.5073219,-0.1276474,Tasting Sicily Enzo's Kitchen,51.509532,-0.131877,Italian Restaurant,5866f6483cccc677680379fc,Service was too slow,5c02fd1fdd12f8002cef2600,6
Boston,51.5073219,-0.1276474,Muga Ramen,51.509377103602,-0.13202296493096800,Ramen Restaurant,557759aa498e89cb4a2a135d,Get the pork bone broth ramen and a side of fried rice! Visit the sweet little bar downstairs for something to wash it down!,55789e10498e441ba9daf6cd,6
Connaught Place,28.6313827,77.2197924,Farzi Cafe,28.632580798842700,77.22112484247760,Molecular Gastronomy Restaurant,568feb91498edb833d755933,Pra chegar aqui vc precisa entrar na loja e pegar um elevador. Ambiente bem bacana (mistura de pub com um barzinho mais ajeitado). Gostei da gastronomia bem inventiva.,5ac0c2a3bcbf7a0538b7ee12,28
Connaught Place,28.6313827,77.2197924,Rajdhani Thali,28.62999946326600,77.2204011327264,Indian Restaurant,4cbb2592dd41a35df95eeca0,"The thaali is sumptuous and will fill u to the neck. Nice vegetarian food. They greet u in traditional style, make you eat more n more (like Chokhi Dhaani), play soft instrumental old bollyWood songs.",4f1a7007e4b0bf7628327940,25
Connaught Place,28.6313827,77.2197924,Chaayos,28.631628538643200,77.22036426182860,Café,56adb1f8498e9db1d6bb16ed,Lemon Iced Chai and Spinach and corn cheese sandwich,573d4a66cd107791aa3861fa,14
Connaught Place,28.6313827,77.2197924,Wenger's,28.633411895746700,77.21829192902190,Bakery,4e4e44902271a1bdc3ccee8d,"Finest bakery around. Kebabs, fruit cake, patties and what not. You need to make multiple visits to experience all of it. It's simply amazing.",5589bb7a498eb47df30cb658,174
Connaught Place,28.6313827,77.2197924,Jain Chawal Wale,28.630052489085700,77.21764856709700,Food Truck,4d655003823ca35d7f1cfe88,Awesome parathe selection no sitting available... car seat and self-service.  Only joint open for good food at reasonable prices.,577824aa498eaeebd8234c15,6
Connaught Place,28.6313827,77.2197924,Johnny Rockets,28.630457,77.219594,Bistro,571a5505498ef32d7975392f,Lezzetli bufalo eti yiyebileceğiniz bir hamburgerci. Ayrıca soğan halkası mutlaka yenmeli. Etin çok pişmesini mutlaka söyleyin,581d768838fa7d7d8ae63e1e,8
Connaught Place,28.6313827,77.2197924,United Coffee House,28.63247672337290,77.2211199789975,Indian Restaurant,4b59921bf964a520fe8c28e3,The food is really amazing. We ordered Paneer butter masala and dal tadka with naan. 👳🏽👌🏼 ambiance is perfect with nice music. First time I came to india and this local dish soothes my tastebud.,5719a7dc498eec98295035b3,89
Connaught Place,28.6313827,77.2197924,Nando's,28.630946673402400,77.21972076414270,Portuguese Restaurant,546c88c6498eda3fbfdaac96,Never found such high quality and juicy chicken in any restaurant .Order the Half Chicken which are two large pieces enough to make you sleep with Hot Peri Peri sauce with your choice of sides.,55b4a3a9498e570a87ea43bf,30
Connaught Place,28.6313827,77.2197924,HOTEL SARAVANA BHAVAN,28.632319466435000,77.21644531748600,South Indian Restaurant,519ba450498eb0c559152d94,"Mini Idlis are the best thing I have ever had in this place. Inch-sized idlies dipped in Sambar topped with clarified butter (ghee), served with Coconut chutney. Fatsos on a diet proceed with caution.",52ed37fc498e5d36710b0426,99
Connaught Place,28.6313827,77.2197924,Pind Balluchi,28.630318339248800,77.21760032761200,North Indian Restaurant,4c359b0f7cc0c9b6ca33f59a,Excellent Ambience... Great food... It all adds up to a Proper Punjabi Experience.... Mind Blowing...Revisit a Necessity... 👍👍,5515997f498e2319e2ee2bcc,48
Connaught Place,28.6313827,77.2197924,Tamasha,28.629663327072700,77.22183483476590,Gastropub,56c6e01ccd10173283f8534e,Nice outdoor area. Recommended for a quick snack in the afternoon,58bf557b2948b34d023930d0,20
Connaught Place,28.6313827,77.2197924,Khan Chacha | खान चाचा | خان چاچا,28.634202294199600,77.22077980678420,Indian Restaurant,4f0f00a7e4b07eb2379b1e1d,Rolls are awesome. You just need to have one when you are at Connaught Place. Next time on menu will be Paneer Tikka.,51757945e4b0f71f7f782beb,53
Connaught Place,28.6313827,77.2197924,Odeon Social,28.634414197963700,77.22093550978950,Café,569b32b5498ef7c4152b45fb,Top place in Delhi. Definitely worth to visit. Try breakfast and drinks.,5a7f2d43e97dfb51ea4982ec,31
Connaught Place,28.6313827,77.2197924,Wenger's Deli,28.633657990718300,77.21813923616,Deli / Bodega,517cfc0de4b0a366cd2ba325,"Very Pop Tate's. Great food, very very yummy, veg or otherwise. Would recommend the lasagna, fish & chips, waffles, paninis… Also, sutprisingly inexpensive. Lack of seating space is an issue though.",53fdc52c498ec3096d4dbea4,22
Connaught Place,28.6313827,77.2197924,Chew,28.632001527203100,77.22270642208510,Asian Restaurant,52e226ef498e7591ee3213db,It's a hi-end restaurant. The Thai food we had was perfectly authentic and very tasty. Creme brulée — ccellent. The interior is also great. Two drawbacks: no Wi-Fi and price. Great for dates :),56344be6cd102cc8e333dcb2,26
Connaught Place,28.6313827,77.2197924,Barbeque Nation,28.63025338767430,77.22098501777460,BBQ Joint,51338004e4b099a3a7233bdc,BbQ starters are the best. Also try the local sweets from here very nice.,5411e827498ec67104222660,29
Connaught Place,28.6313827,77.2197924,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123100,77.21946245007210,Indian Restaurant,4bf107ab24f020a1e0a8684f,"Real heavy rolls rich in taste & flavors. Chicken, mutton, keema, paneer rolls with choice of egg are awesome. One must try their Biryani as well. Rolls are incomplete without their awesome mint sauce",544649b7498e49c9d844ee22,89
Connaught Place,28.6313827,77.2197924,Sagar Ratna,28.635487253837000,77.22064969494080,Indian Restaurant,4cb876d7f50e224bd2d6e6fb,Excellent South Indian veg options. The mixed veg uttapam was one of the best. Try the masala idli fries - they’re a treat!,5b66daeda35dce002c72e703,38
Connaught Place,28.6313827,77.2197924,Immigrants Project - A Cafe in History,28.634055048338600,77.21886681496600,Café,54440189498e4795b1111834,Blueberry and parle G shake is the best! Great food.. Go for almost anything.,54ae1f8e498ed44ffae071f1,7
Connaught Place,28.6313827,77.2197924,Berco's,28.63240704948880,77.2173230839724,Chinese Restaurant,4b5c78e9f964a5206f3129e3,It was a pleasant experience here. Hot and sour soup + crispy chicken + diced chicken in white garlic sauce with chilly garlic rice. All of it was superb and the price is quiet cheap too. A must visit,541ec987498e80282b3fee0f,56
Connaught Place,28.6313827,77.2197924,Dunkin',28.630181868375200,77.21962210391600,Donut Shop,4fae55f3e4b047f11d17675f,"Tried the Classic Chicken Burger and liked it a lot. Liked that the order is served at your table, hard to find one on weekends though.",52da8081498ea7145a5af1ba,106
Connaught Place,28.6313827,77.2197924,McDonald’s,28.630025692987700,77.21992785933000,Fast Food Restaurant,51e9fa26498e37a9f6201d78,Theh offered vege menu as well. Fast and good service.,5a9960138b98fd74d66ab97a,7
Connaught Place,28.6313827,77.2197924,Costa Coffee,28.63173491632250,77.21840646471270,Café,4da014eb5970b1f7f436521e,The Chai Latter not as good as the one they serve in britain,5283743611d20cad0866a0ad,8
Connaught Place,28.6313827,77.2197924,Smoke House Deli,28.633764,77.221405,Deli / Bodega,580a6d0738fa3e233b7c0045,"The food is all pretty standard international items, we ordered eggs benedict, pesto pasta and salad. It was all good, but all kind of generic.",5a26a3f97269fe5cff8637a1,3
Connaught Place,28.6313827,77.2197924,Kwality Restaurant,28.629743645035600,77.21743130219580,Indian Restaurant,4b79606ef964a52089f62ee3,Try the Channa Batura - An annual tradition: the perfect crispy batura (puffed fried dough) with scrumptious channa (chickpeas) & a kingfisher.,4f02fc136da1cd035bc696ed,12
Connaught Place,28.6313827,77.2197924,Panchayat Paan Parlour,28.634073264989200,77.22264498769990,Indian Restaurant,4e74eae8b61c22c637f1b409,Chocolate paan is 2nd best :),523ef124498e4cb210ed075d,8
Connaught Place,28.6313827,77.2197924,Shake square,28.6334059730543,77.218759059906,Café,4f86bca5bb3dda253d82c200,"I first came to this place with my uncle 15 years ago. Amazing then, amazing now. Always a line. Get their famous  flavored milkshake in a glass bottle or an ice cream shake (like an ice cream float).",54a146cc498e71a1c97d26d4,4
Connaught Place,28.6313827,77.2197924,Warehouse Cafe,28.63372638697030,77.22102407638610,Café,517018aae4b068bd5f589772,"As great as the music and ambience is in the indoor area, the rooftop seating with a view of inner circle is definitely the usp of this place for me..especially on a breezy summer evening !",53ecd23b498e8b4742a1c8f5,97
Connaught Place,28.6313827,77.2197924,Fresc Co,28.628415028106700,77.21954938989000,Italian Restaurant,4cc2acc9d43ba143e2535af8,"One of the best buffet spreads you'll find in town, both in terms of variety and all round quality. With a great bar to boot :)",50433bcfe4b00a5805012967,25
Connaught Place,28.6313827,77.2197924,"Zen Chinese, Connaught Place",28.633657822271800,77.21949493258370,Chinese Restaurant,4d4ff7bec305b60cd151811e,The fried wantons are just fantastic!,52c4473811d29cc46359f964,7
Connaught Place,28.6313827,77.2197924,Anand Biryani House,28.62913638616430,77.22012996193830,Indian Restaurant,4dc7fe1ac65b89d3caab5cb5,"On the first visit, it's better just to stick with biryani. Have the waiter serve gravy separately & order extra biryani rice without chicken. Don't forget to order hot fluffy gulab jamuns at the end",52a1cc5a11d233452150cd3a,7
Connaught Place,28.6313827,77.2197924,Burger King,28.632828449172400,77.22132551263890,Fast Food Restaurant,548a6de3498ecb54da9adac2,"My first visit. Chicken whopper is really good. Menu is full of 'Artery Blocking' food stuff. Go ahead & try,  you won't be disappointed.",55a3d5f8498eaccfc191a553,9
Connaught Place,28.6313827,77.2197924,Veda Restaurant,28.635210214696600,77.21807926655760,Indian Restaurant,4b7421c5f964a5204ac92de3,"The portions are a little small, but all the food was very good. If you’re in the area and don’t want to go to a simpler, hole in the wall type place, this would be a step up w good food.",5a2aacd3ca18ea5442cee468,36
Connaught Place,28.6313827,77.2197924,Haldiram's,28.63422999171810,77.22233494432800,Indian Restaurant,4badb775f964a520ea643be3,"Great place to try a lot of Indian street food in one go. Ordering can look daunting as a foreigner, but it's easy: order and pay at register, go to counters for food, according to # on receipt.",58fa179b7564f7195f942ebd,59
Connaught Place,28.6313827,77.2197924,McDonald's,28.63181064699220,77.21968645853940,Fast Food Restaurant,4cb6fc7ef6616dcb451ee308,Saucy Wraps Were Ultimate!! Great Ambience & Nice Hospitality!!☺😇,542c3348498ead7dbeaa3945,9
Connaught Place,28.6313827,77.2197924,McDonald's,28.632365736814600,77.21648256126120,Fast Food Restaurant,4f37860ee4b0156e87994a29,Vir na Índia e vir no Mc é obrigatório! Experimente os lanches de paneer empanado! São os melhores!,5ac0c1a606fb6051a3374c4a,15
Connaught Place,28.6313827,77.2197924,Side Wok,28.632907157973800,77.21633720556100,Chinese Restaurant,4d5bf7ab9c31b60c94acafee,"The chain is doing good for itself and the consistent service , taste and quality of food doesn't put u down.Informal meeting vibe does make u un loose ur pocket strings. Try soups n pork spare ribs",54771d7c11d269360c2fa1a7,12
Connaught Place,28.6313827,77.2197924,Comesum,28.632658004760700,77.21968841552730,Snack Place,5130c448e4b04a7c61031da9,Good place to wait for khali metro!!,5130d49ce4b02c4454f93137,5
Connaught Place,28.6313827,77.2197924,Garam Dharam,28.631842130012700,77.2227521244348,North Indian Restaurant,55efea56498e81742081ade3,"I had the lamb sheekh kebab, a little spicy for the Danish palette, but oh so delicious! I also had butter chicken, butter naan and jeera rice, all perfect! Good vibe and fast and attentive service.",5a58db001543c71984059c98,6
Connaught Place,28.6313827,77.2197924,Punjabi by Nature Quickie,28.630863493093400,77.21977972293750,North Indian Restaurant,52b99f7c498e9f08101266d3,"Great place to taste Indian food. Good quality and everything clean, highly recommended! Prices are good too :). Try non-vegetarian kebab platter",535d42e4498ebfcdc80fbb10,5
Connaught Place,28.6313827,77.2197924,Ignis,28.634227230587600,77.21880056952880,Asian Restaurant,4c83bada51ada1cd2c172810,Combination of dim lights make up the perfect atmosphere to dine.Great Food.Their specialities are especially special.Paneer is served very fresh and delicious.Do try Cheese Cottage sizzler fr veggies,511924b5e4b0f041306a80c5,7
Connaught Place,28.6313827,77.2197924,KFC,28.629964794571200,77.22005862719690,Fast Food Restaurant,4c4456ca56a7ef3b153ace21,i have been to this place umpteen number of times.........and i always have a grab for the zinger meal here.........it's the best. Else for a choice go for the flamy grilled chicken bucket.,54b25ce7498e3cd836c7e867,44
Connaught Place,28.6313827,77.2197924,Domino's Pizza,28.630146349156000,77.21972800195400,Pizza Place,4fcf361de4b0aebeec3c0294,"Nice place but a bit crowded, usually you will not get place to sit and have your pizza.",535a8b53498ebd952297a50f,6
Connaught Place,28.6313827,77.2197924,Indian Coffee House,28.630755930400400,77.21605434631830,Café,4c347c9a213c2d7faf81385d,This place existed since 1940's and identified by waiters wearing turbans reminding of yore days.Find a place to sit over terrace with a great view of Connaught place while sipping coffee!,502a3170e4b022b4b5336955,19
Connaught Place,28.6313827,77.2197924,Kake-Da-Hotel,28.634710714433400,77.22201573164020,Indian Restaurant,4e54ae3ba8093d27cca8aabd,awesome place sitting is kinda tight due to less space but best time to arrive (PRO tip) is at 12.30 noon ! its very busy place so ensure tht d waiter listens exactly to wht u ordered.GREAT FOOD,527b298711d28e4aa00cad2a,43
Connaught Place,28.6313827,77.2197924,Japanese Fuji Restaurant,28.63309875268640,77.2221218013156,Japanese Restaurant,547b43fa498eaea3bee44d97,"Decent sushi, yakatori and noodles. Good service too.",59e32c3a1bc70403e8ab6e1c,10
Connaught Place,28.6313827,77.2197924,Domino's Pizza,28.63330076041660,77.22279585941380,Pizza Place,4df9cd4a31511eed7f147997,The most crowded dominos ever! Lucky if you get one!,4e8ff234d22dccc37e935193,2
Connaught Place,28.6313827,77.2197924,Minar,28.63475114674570,77.22197132533500,Indian Restaurant,4ee0e3d59adf58ec9e4a142f,Butter chicken a must have. Food carries the taste of bhape da dhaba but  spices are moderate for those who dont like them.,5190fefa498e2fe606ae3fee,6
Connaught Place,28.6313827,77.2197924,Ambrosia Bliss,28.63420072399400,77.2221900905369,Restaurant,54295ee3498e963179cf3738,The ambience takes you to another place... Plus the service & the food is great!!!please please please try Molten Lava Cake!'nn,566f0f86498e4c0692005236,8
